,L10
820454400000,0.804
820458000000,0.822
820461600000,0.822
820465200000,0.824
820468800000,0.826
820472400000,0.819
820476000000,0.816
820479600000,0.814
820483200000,0.798
820486800000,0.778
820490400000,0.758
820494000000,0.739
820497600000,0.735
820501200000,0.736
820504800000,0.731
820508400000,0.728
820512000000,0.733
820515600000,0.744
820519200000,0.748
820522800000,0.752
820526400000,0.753
820530000000,0.762
820533600000,0.767
820537200000,0.777
820540800000,0.823
820544400000,0.834
820548000000,0.819
820551600000,0.785
820555200000,0.738
820558800000,0.7
820562400000,0.686
820566000000,0.697
820569600000,0.712
820573200000,0.715
820576800000,0.699
820580400000,0.674
820584000000,0.629
820587600000,0.583
820591200000,0.541
820594800000,0.509
820598400000,0.501
820602000000,0.521
820605600000,0.553
820609200000,0.598
820612800000,0.635
820616400000,0.66
820620000000,0.674
820623600000,0.659
820627200000,0.657
820630800000,0.646
820634400000,0.59
820638000000,0.5
820641600000,0.415
820645200000,0.37
820648800000,0.388
820652400000,0.471
820656000000,0.562
820659600000,0.639
820663200000,0.693
820666800000,0.722
820670400000,0.74
820674000000,0.751
820677600000,0.755
820681200000,0.756
820684800000,0.766
820688400000,0.784
820692000000,0.805
820695600000,0.833
820699200000,0.859
820702800000,0.88
820706400000,0.891
820710000000,0.895
820713600000,0.903
820717200000,0.913
820720800000,0.911
820724400000,0.899
820728000000,0.886
820731600000,0.883
820735200000,0.887
820738800000,0.886
820742400000,0.872
820746000000,0.851
820749600000,0.831
820753200000,0.823
820756800000,0.817
820760400000,0.814
820764000000,0.818
820767600000,0.815
820771200000,0.81
820774800000,0.799
820778400000,0.782
820782000000,0.765
820785600000,0.754
820789200000,0.772
820792800000,0.791
820796400000,0.809
820800000000,0.851
820803600000,0.863
820807200000,0.857
820810800000,0.841
820814400000,0.815
820818000000,0.792
820821600000,0.791
820825200000,0.8
820828800000,0.8
820832400000,0.788
820836000000,0.794
820839600000,0.813
820843200000,0.821
820846800000,0.816
820850400000,0.809
820854000000,0.791
820857600000,0.765
820861200000,0.75
820864800000,0.746
820868400000,0.74
