,V1
788918400000,0.84
788922000000,0.885
788925600000,0.898
788929200000,0.899
788932800000,0.893
788936400000,0.89
788940000000,0.888
788943600000,0.871
788947200000,0.794
788950800000,0.739
788954400000,0.757
788958000000,0.77
788961600000,0.785
788965200000,0.789
788968800000,0.797
788972400000,0.799
788976000000,0.78
788979600000,0.744
788983200000,0.706
788986800000,0.681
788990400000,0.668
788994000000,0.668
788997600000,0.671
789001200000,0.707
789004800000,0.831
789008400000,0.881
789012000000,0.891
789015600000,0.888
789019200000,0.866
789022800000,0.833
789026400000,0.802
789030000000,0.75
789033600000,0.626
789037200000,0.549
789040800000,0.547
789044400000,0.51
789048000000,0.494
789051600000,0.494
789055200000,0.522
789058800000,0.528
789062400000,0.555
789066000000,0.578
789069600000,0.595
789073200000,0.61
789076800000,0.626
789080400000,0.625
789084000000,0.586
789087600000,0.594
789091200000,0.709
789094800000,0.761
789098400000,0.766
789102000000,0.759
789105600000,0.757
789109200000,0.76
789112800000,0.761
789116400000,0.731
789120000000,0.613
789123600000,0.496
789127200000,0.413
789130800000,0.421
789134400000,0.438
789138000000,0.442
789141600000,0.438
789145200000,0.414
789148800000,0.376
789152400000,0.335
789156000000,0.323
789159600000,0.31
789163200000,0.302
789166800000,0.311
789170400000,0.302
789174000000,0.354
789177600000,0.491
789181200000,0.567
789184800000,0.586
789188400000,0.58
789192000000,0.565
789195600000,0.551
789199200000,0.545
789202800000,0.532
789206400000,0.442
789210000000,0.359
789213600000,0.32
789217200000,0.311
789220800000,0.325
789224400000,0.323
789228000000,0.341
789231600000,0.374
789235200000,0.382
789238800000,0.425
789242400000,0.423
789246000000,0.428
789249600000,0.432
789253200000,0.43
789256800000,0.419
789260400000,0.529
789264000000,0.65
789267600000,0.7
789271200000,0.72
789274800000,0.707
789278400000,0.682
789282000000,0.66
789285600000,0.647
789289200000,0.62
789292800000,0.525
789296400000,0.401
789300000000,0.363
789303600000,0.379
789307200000,0.395
789310800000,0.413
789314400000,0.424
789318000000,0.442
789321600000,0.454
789325200000,0.476
789328800000,0.487
789332400000,0.501
789336000000,0.535
789339600000,0.537
789343200000,0.516
789346800000,0.594
789350400000,0.637
789354000000,0.616
789357600000,0.562
789361200000,0.523
789364800000,0.505
789368400000,0.498
789372000000,0.505
789375600000,0.526
789379200000,0.491
789382800000,0.423
789386400000,0.424
789390000000,0.433
789393600000,0.447
789397200000,0.456
789400800000,0.444
789404400000,0.455
789408000000,0.474
789411600000,0.505
789415200000,0.522
789418800000,0.55
789422400000,0.56
789426000000,0.574
789429600000,0.561
789433200000,0.662
789436800000,0.8
789440400000,0.837
789444000000,0.836
789447600000,0.823
789451200000,0.799
789454800000,0.762
789458400000,0.724
789462000000,0.674
789465600000,0.549
789469200000,0.464
789472800000,0.469
789476400000,0.487
789480000000,0.498
789483600000,0.481
789487200000,0.494
789490800000,0.494
789494400000,0.494
789498000000,0.476
789501600000,0.45
789505200000,0.447
789508800000,0.447
789512400000,0.413
789516000000,0.367
789519600000,0.431
789523200000,0.53
789526800000,0.574
789530400000,0.594
789534000000,0.619
789537600000,0.643
789541200000,0.657
789544800000,0.657
789548400000,0.642
789552000000,0.542
789555600000,0.395
789559200000,0.379
789562800000,0.389
789566400000,0.35
789570000000,0.313
789573600000,0.289
789577200000,0.291
789580800000,0.312
789584400000,0.344
789588000000,0.374
789591600000,0.388
789595200000,0.438
789598800000,0.435
789602400000,0.402
789606000000,0.536
789609600000,0.72
789613200000,0.768
789616800000,0.75
789620400000,0.722
789624000000,0.7
789627600000,0.69
789631200000,0.697
789634800000,0.712
789638400000,0.661
789642000000,0.562
789645600000,0.534
789649200000,0.539
789652800000,0.554
789656400000,0.518
789660000000,0.523
789663600000,0.519
789667200000,0.516
789670800000,0.519
789674400000,0.544
789678000000,0.547
789681600000,0.558
789685200000,0.572
789688800000,0.548
789692400000,0.607
789696000000,0.653
789699600000,0.63
789703200000,0.606
789706800000,0.599
789710400000,0.58
789714000000,0.558
789717600000,0.552
789721200000,0.555
789724800000,0.539
789728400000,0.493
789732000000,0.468
789735600000,0.499
789739200000,0.527
789742800000,0.559
789746400000,0.556
789750000000,0.552
789753600000,0.538
789757200000,0.513
789760800000,0.485
789764400000,0.472
789768000000,0.459
789771600000,0.442
789775200000,0.413
789778800000,0.431
789782400000,0.501
789786000000,0.491
789789600000,0.484
789793200000,0.479
789796800000,0.469
789800400000,0.455
789804000000,0.434
789807600000,0.414
789811200000,0.394
789814800000,0.356
789818400000,0.334
789822000000,0.315
789825600000,0.297
789829200000,0.294
789832800000,0.302
789836400000,0.312
789840000000,0.323
789843600000,0.324
789847200000,0.32
789850800000,0.32
789854400000,0.316
789858000000,0.287
789861600000,0.242
789865200000,0.204
789868800000,0.197
789872400000,0.169
789876000000,0.144
789879600000,0.141
789883200000,0.157
789886800000,0.179
789890400000,0.21
789894000000,0.253
789897600000,0.305
789901200000,0.341
789904800000,0.348
789908400000,0.32
789912000000,0.28
789915600000,0.264
789919200000,0.271
789922800000,0.295
789926400000,0.352
789930000000,0.407
789933600000,0.438
789937200000,0.447
789940800000,0.438
789944400000,0.411
789948000000,0.349
789951600000,0.344
789955200000,0.355
789958800000,0.309
789962400000,0.251
789966000000,0.206
789969600000,0.181
789973200000,0.174
789976800000,0.189
789980400000,0.224
789984000000,0.258
789987600000,0.259
789991200000,0.249
789994800000,0.227
789998400000,0.203
790002000000,0.186
790005600000,0.187
790009200000,0.203
790012800000,0.236
790016400000,0.27
790020000000,0.328
790023600000,0.347
790027200000,0.379
790030800000,0.379
790034400000,0.356
790038000000,0.374
790041600000,0.519
790045200000,0.63
790048800000,0.695
790052400000,0.729
790056000000,0.741
790059600000,0.753
