,L1
631152000000,0.342
631155600000,0.228
631159200000,0.112
631162800000,0.039
631166400000,0.011
631170000000,0.022
631173600000,0.033
631177200000,0.05
631180800000,0.07
631184400000,0.096
631188000000,0.102
631191600000,0.105
631195200000,0.106
631198800000,0.099
631202400000,0.087
631206000000,0.064
631209600000,0.039
631213200000,0.024
631216800000,0.019
631220400000,0.019
631224000000,0.024
631227600000,0.035
631231200000,0.06
631234800000,0.076
631238400000,0.096
631242000000,0.118
631245600000,0.161
631249200000,0.228
631252800000,0.302
631256400000,0.354
631260000000,0.387
631263600000,0.41
631267200000,0.411
631270800000,0.379
631274400000,0.364
631278000000,0.37
631281600000,0.391
631285200000,0.431
631288800000,0.464
631292400000,0.476
631296000000,0.491
631299600000,0.512
631303200000,0.538
631306800000,0.574
631310400000,0.586
631314000000,0.635
631317600000,0.674
631321200000,0.755
631324800000,0.819
631328400000,0.832
631332000000,0.838
631335600000,0.836
631339200000,0.831
631342800000,0.821
631346400000,0.809
631350000000,0.794
631353600000,0.764
631357200000,0.725
631360800000,0.721
631364400000,0.724
631368000000,0.741
631371600000,0.746
631375200000,0.737
631378800000,0.711
631382400000,0.676
631386000000,0.633
631389600000,0.6
631393200000,0.586
631396800000,0.575
631400400000,0.58
631404000000,0.586
631407600000,0.6
631411200000,0.659
631414800000,0.666
631418400000,0.682
631422000000,0.697
631425600000,0.706
631429200000,0.714
631432800000,0.718
631436400000,0.713
631440000000,0.687
631443600000,0.642
631447200000,0.644
631450800000,0.657
631454400000,0.657
631458000000,0.649
631461600000,0.649
631465200000,0.637
631468800000,0.631
631472400000,0.619
631476000000,0.578
631479600000,0.561
631483200000,0.538
631486800000,0.507
631490400000,0.494
631494000000,0.488
631497600000,0.594
631501200000,0.633
631504800000,0.647
631508400000,0.661
631512000000,0.69
631515600000,0.72
631519200000,0.752
631522800000,0.777
631526400000,0.77
631530000000,0.734
631533600000,0.703
631537200000,0.695
631540800000,0.692
631544400000,0.659
631548000000,0.626
631551600000,0.593
631555200000,0.552
631558800000,0.523
631562400000,0.504
631566000000,0.485
631569600000,0.479
631573200000,0.467
631576800000,0.449
631580400000,0.43
631584000000,0.506
631587600000,0.451
631591200000,0.407
631594800000,0.407
631598400000,0.438
631602000000,0.482
631605600000,0.532
631609200000,0.577
631612800000,0.587
631616400000,0.557
631620000000,0.558
631623600000,0.574
631627200000,0.593
631630800000,0.61
631634400000,0.644
631638000000,0.703
631641600000,0.71
631645200000,0.75
631648800000,0.785
631652400000,0.803
631656000000,0.822
631659600000,0.829
631663200000,0.829
631666800000,0.844
631670400000,0.9
631674000000,0.889
631677600000,0.868
631681200000,0.857
631684800000,0.848
631688400000,0.843
631692000000,0.847
631695600000,0.847
631699200000,0.834
631702800000,0.793
631706400000,0.765
631710000000,0.748
631713600000,0.729
631717200000,0.707
631720800000,0.695
631724400000,0.707
631728000000,0.716
631731600000,0.718
631735200000,0.703
631738800000,0.692
631742400000,0.67
631746000000,0.636
631749600000,0.597
631753200000,0.56
631756800000,0.649
631760400000,0.599
631764000000,0.508
631767600000,0.442
631771200000,0.409
631774800000,0.413
631778400000,0.456
631782000000,0.519
631785600000,0.55
631789200000,0.577
631792800000,0.642
631796400000,0.679
631800000000,0.711
631803600000,0.696
631807200000,0.659
631810800000,0.613
631814400000,0.544
631818000000,0.472
631821600000,0.425
631825200000,0.42
631828800000,0.425
631832400000,0.444
631836000000,0.393
631839600000,0.324
631843200000,0.325
631846800000,0.212
631850400000,0.099
631854000000,0.034
631857600000,0.034
631861200000,0.062
631864800000,0.088
631868400000,0.1
631872000000,0.11
631875600000,0.126
631879200000,0.151
631882800000,0.142
631886400000,0.138
631890000000,0.121
631893600000,0.092
631897200000,0.061
631900800000,0.044
631904400000,0.042
631908000000,0.046
631911600000,0.045
631915200000,0.037
631918800000,0.03
631922400000,0.028
631926000000,0.019
631929600000,0.025
631933200000,0.025
631936800000,0.023
631940400000,0.03
631944000000,0.064
631947600000,0.145
631951200000,0.235
631954800000,0.296
631958400000,0.318
631962000000,0.313
631965600000,0.314
631969200000,0.341
631972800000,0.367
631976400000,0.411
631980000000,0.459
631983600000,0.492
631987200000,0.522
631990800000,0.536
631994400000,0.551
631998000000,0.574
632001600000,0.595
632005200000,0.6
632008800000,0.601
632012400000,0.649
632016000000,0.722
632019600000,0.715
632023200000,0.675
632026800000,0.62
632030400000,0.563
632034000000,0.515
632037600000,0.503
632041200000,0.513
632044800000,0.513
632048400000,0.522
632052000000,0.557
632055600000,0.55
632059200000,0.537
632062800000,0.504
632066400000,0.479
632070000000,0.46
632073600000,0.417
632077200000,0.368
632080800000,0.334
632084400000,0.305
632088000000,0.291
632091600000,0.28
632095200000,0.284
632098800000,0.296
632102400000,0.334
632106000000,0.376
632109600000,0.424
632113200000,0.47
632116800000,0.513
632120400000,0.561
632124000000,0.62
632127600000,0.676
632131200000,0.7
632134800000,0.655
632138400000,0.635
632142000000,0.628
632145600000,0.624
632149200000,0.601
632152800000,0.595
632156400000,0.56
632160000000,0.525
632163600000,0.494
632167200000,0.475
632170800000,0.484
632174400000,0.503
632178000000,0.538
632181600000,0.575
632185200000,0.61
632188800000,0.705
632192400000,0.77
632196000000,0.806
632199600000,0.828
632203200000,0.844
632206800000,0.86
632210400000,0.872
632214000000,0.871
632217600000,0.844
632221200000,0.787
632224800000,0.768
632228400000,0.731
632232000000,0.695
632235600000,0.661
632239200000,0.64
632242800000,0.644
632246400000,0.623
632250000000,0.602
632253600000,0.596
632257200000,0.592
632260800000,0.58
632264400000,0.571
632268000000,0.555
632271600000,0.552
632275200000,0.618
632278800000,0.656
632282400000,0.61
632286000000,0.571
632289600000,0.578
632293200000,0.628
632296800000,0.697
632300400000,0.748
632304000000,0.756
632307600000,0.74
632311200000,0.755
632314800000,0.754
632318400000,0.712
632322000000,0.635
632325600000,0.556
632329200000,0.479
632332800000,0.444
632336400000,0.4
632340000000,0.393
632343600000,0.376
632347200000,0.382
632350800000,0.395
632354400000,0.334
632358000000,0.306
632361600000,0.374
632365200000,0.319
632368800000,0.162
632372400000,0.071
632376000000,0.049
632379600000,0.036
632383200000,0.02
632386800000,0.033
632390400000,0.048
632394000000,0.048
632397600000,0.046
632401200000,0.054
632404800000,0.095
632408400000,0.162
632412000000,0.219
632415600000,0.286
632419200000,0.395
632422800000,0.549
632426400000,0.633
632430000000,0.687
